gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AMDHD2,567.9411519713636,0.02528914259632625,0.09576670629758413,0.2655070066562379,0.7906189129642761,0.8410728534122784
AMER1,370.1413502375904,0.7070895604993529,0.10544896131706911,6.77600374984853,1.235454732068562e-11,5.209200786843789e-11
AMER3,1.8167242758117328,-0.009128047359133841,0.7443026172866338,0.00987943910089068,0.992117476298959,
AMFR,1123.2638456236184,-0.11659414740160244,0.05963553144149926,-1.9619482303363431,0.049768511810274946,0.0795906161442928
AMH,170.99461165644328,0.030800578995942064,0.19218753950985054,0.16559302793257533,0.868477234444184,0.9007918767527744
AMHR2,1.6995349284840269,-0.10460667480750423,0.754587759137087,-0.8340569707710096,0.40424888098337197,
AMIGO1,36.49222328727277,-0.4985469236220086,0.31074074005559715,-1.7717610549020593,0.07643422987859459,0.11684629629058682
AMIGO2,94.79716589073058,2.5037488495333906,0.2167966138212591,11.739618743020849,7.984557750321931e-32,7.6330453881005505e-31
AMIGO3,88.19209057105294,0.09823446180394989,0.21305397565871134,0.48039444862447533,0.6309469409566496,0.7071155110492487
AMMECR1,2583.008665788288,0.5423736533216708,0.05274775563528599,10.323091236192637,5.540989674043681e-25,4.2647936480538334e-24
AMMECR1L,1535.727015966567,0.16668933018080678,0.05621218771379336,2.972055593133728,0.0029581311541716686,0.0059337836901008755
AMN,6.574712696404992,0.05914466669485002,0.5074287671926373,0.15779347718202996,0.8746195387195947,0.9050984459917943
AMN1,153.23933623283733,0.9318256742100582,0.16237293737554728,5.88004905534698,4.101449116519531e-09,1.4676880752617217e-08
AMOT,1162.4981745891937,0.7191076163737159,0.07058261811410649,10.236352905048104,1.3627697334308033e-24,1.030950848242305e-23
AMOTL1,74.30730257921113,-5.161622068061602,0.5344629012467362,-9.675213003396482,3.842905686176052e-22,2.6388062902012176e-21
AMOTL2,3269.264665020596,-0.7489830228889872,0.04319853345690245,-17.372719144678282,1.3278182831426656e-67,2.79192650102798e-66
AMPD2,3299.419366718649,0.32471808696981447,0.04138073096952114,7.8490060306507825,4.1934745762268355e-15,2.1345549993540947e-14
AMPD3,2458.281756170567,-0.2843050010171092,0.05245874947011799,-5.424136553467069,5.8235350960252504e-08,1.9183197045412646e-07
AMT,154.62094620491266,0.1042344007854518,0.17477420279694875,0.6129534262969389,0.5399071354037973,0.6242700765815954
AMY2B,12.589292727822665,0.3433026004490685,0.47578503876787726,0.9212481508427441,0.35692088430906066,0.445569749374489
AMZ1,2.3689935603192036,-0.047766164884535306,0.6493858754276682,-0.15466303585278354,0.8770869723866371,0.9071210746899353
AMZ2,7137.1824132358215,0.559821440372228,0.04289351849489254,13.071120934366993,4.8150723450987326e-39,5.533682781006248e-38
AMZ2P1,74.6084373883183,-0.5018056535319972,0.23580044922545854,-2.2542147477066767,0.024182661455530927,0.04132210653652021
ANAPC1,3977.8205952009794,0.18056775886599108,0.04380800895215071,4.121943537842208,3.756892934335015e-05,9.623183913068946e-05
ANAPC10,2194.2479592094824,-0.02271120573284904,0.06437295745782172,-0.35592061466119485,0.7219000171341625,0.7860502512467139
ANAPC11,9101.560587205626,0.826999342659268,0.06497779494324592,12.72570215332098,4.2563128239385565e-37,4.681944106332412e-36
ANAPC13,2050.6587923518673,-0.512586967681319,0.0573898481722369,-8.968151145766303,3.0153307839896695e-19,1.8609934117395722e-18
ANAPC15,1133.6127387997426,0.1745862623553691,0.06132714331127832,2.856632035863961,0.0042816188254572694,0.008371272183368549
ANAPC16,7703.049987495625,0.5265723844830935,0.04603721826598365,11.473299416985418,1.796753823332151e-30,1.64267263675921e-29
ANAPC1P1,62.999502289176284,0.11017439003297509,0.22468716355500698,0.5129429295043978,0.6079912426328089,0.6864375520631593
ANAPC2,844.1409323672598,0.3151647200239271,0.07037300643475486,4.502138583857371,6.7273090673667415e-06,1.8661306801198402e-05
ANAPC4,604.0503359743348,0.028410856919229528,0.07587201752730491,0.37598099344109,0.7069310261341097,0.7730828679475523
ANAPC5,4379.40359921757,0.2073497501203246,0.04543576596157262,4.571662095992673,4.838707695011074e-06,1.3590561210780178e-05
ANAPC7,2415.9198811373585,-0.01663764882493675,0.05241482732295285,-0.29568322512503564,0.7674720090817932,0.8231706178271498
ANG,40.61043342802397,-0.8477007216457333,0.3092087805829642,-3.0005812093758784,0.0026946488885344912,0.005440914164506342
ANGEL1,1066.5790255499471,-0.002099706798042688,0.06114651104432518,-0.03236161369356097,0.9741836742778319,0.9800329631829257
ANGEL2,521.3714020530958,-0.009430730416862671,0.0907620002199582,-0.10561501124624917,0.9158878141155131,0.9373833807405236
ANGPT2,11.961931031966763,0.3962115968429228,0.526017956189891,1.0205716232230975,0.3074574395167182,0.393248345065476
ANGPTL4,593.1633451133781,4.333459013710495,0.14203181730971226,30.599793327002637,1.2317285220915926e-205,9.705654894124693e-204
ANGPTL6,45.49338749460291,0.8766260227808884,0.2769206745182775,3.399694109924936,0.0006746127707162662,0.0014847637543543707
ANK1,236.43518608861677,0.6537589583767803,0.2026628350052037,3.3635101418265525,0.0007695800858050175,0.001682379649190834
ANK2,743.1814642073085,-0.7113497030352521,0.08548740468826418,-8.38416216373828,5.1088323407239655e-17,2.828427282340986e-16
ANK3,312.1326829802565,6.371128078541774,0.26845490944835704,23.71465650540331,2.545761994179615e-124,1.1041115439061835e-122
ANKAR,30.16059265626439,-0.41621065610954294,0.3183059214236659,-1.4527327880384853,0.1462979596685383,0.2076718651604499
ANKDD1A,49.14076706813864,-0.33576709119957876,0.2618381165030375,-1.3765568413363993,0.1686493021275276,0.23471110797970243
ANKFY1,5993.687151832889,0.14137839282507564,0.03919336387651621,3.562511316404187,0.0003673240691775538,0.0008361981134295085
ANKH,833.5303251862651,-0.6776061802309449,0.07112152430646265,-9.578606510601167,9.836305239699274e-22,6.639714609851287e-21
ANKHD1,5819.036842240653,0.019215205363523172,0.054893351447575005,0.3528876257078642,0.7241726880586652,0.7880935782736068
ANKHD1-EIF4EBP3,3221.9307230638615,-0.12872301206211623,0.05536391591050649,-2.354841947772041,0.01853058553818116,0.03240511206451654
ANKIB1,2537.457068616646,-0.04079434700944276,0.046369059705587676,-0.8809359890135169,0.37835246698817004,0.46752862487778146
ANKK1,1.1421169509978593,0.33370689045095253,0.807209205514558,1.3233560146885783,0.18571701193747736,
ANKLE1,6.8127851113389415,-0.21560085557994474,0.5216695303863962,-0.5732015863775832,0.566508210393408,0.6489464688615959
ANKLE2,1465.552368952988,0.046503711409384335,0.055103241295009736,0.8353313968666554,0.4035311443672931,0.4929397716726174
ANKMY1,307.4166197178768,-0.1140834052390056,0.10997080587318303,-1.0500909196651504,0.2936763131325849,0.3787736711880199
ANKMY2,729.0050428735841,-0.5365075433113893,0.07457985896959875,-7.231344251114276,4.782363515975527e-13,2.1717797456143358e-12
ANKRA2,112.51152293339779,-0.35468433274746297,0.19415265337221707,-1.899365318945114,0.05751646009526999,0.09050810631106401
ANKRD1,4711.780836071695,-0.43792577478541106,0.040665702006458034,-10.786063014547993,4.00584845519683e-27,3.3019725459020165e-26
ANKRD10,529.1606000371407,-0.18754514992653554,0.08645785657761589,-2.180727180741157,0.02920360138993878,0.0489711044378061
ANKRD11,6586.154701450871,0.1227977343204933,0.035948837939620816,3.4302367352293768,0.0006030548550578894,0.0013359532537169695
ANKRD12,1814.7192463772606,-0.04433399997888936,0.062474784541882177,-0.7148998435208909,0.4746709337185061,0.5628650265959518
ANKRD13A,432.76969184518384,0.4441102977928322,0.09815756793389648,4.568195075111787,4.919420821111897e-06,1.3809950830623998e-05
ANKRD13B,422.68800358420117,0.44848902785039313,0.10801275137425939,4.201377766384981,2.652954755311051e-05,6.906621007570494e-05
ANKRD13C,422.78948185736755,0.2296522811203053,0.09560985352986377,2.421731053357071,0.015446777844875652,0.02740985094279663
ANKRD13D,869.5672472141773,0.0522116953960354,0.08574922813781856,0.625840829413182,0.5314193483526917,0.61701085182944
ANKRD16,420.1890590549684,0.047791215517577104,0.11833196466475145,0.40699385555154216,0.6840125010694179,0.7533508842735902
ANKRD17,3383.4897626984657,0.04880363930930256,0.05034991508844083,0.9604428531507003,0.336832379333749,0.4242589999094154
ANKRD18A,207.00373288351497,-0.10939543100685137,0.1318191318083179,-0.8446602093756913,0.39830058181278494,0.4875605906878488
ANKRD18B,11.06175207333159,0.3463717290046484,0.4723273142966921,0.9339788649641284,0.3503147952820779,0.43853406185645566
ANKRD19P,5.280389777902252,-0.020782254179767583,0.568898727214644,-0.059637563319329366,0.9524443003953798,0.9641961412830414
ANKRD2,64.27556115005794,1.7656528521373103,0.2782489025328146,6.622107692618826,3.5411290646109786e-11,1.4526843124075501e-10
ANKRD20A1,5.3664764610720175,0.07233284147012553,0.5510495700344197,0.19416743339519746,0.8460447819500329,0.8838022441621496
ANKRD20A11P,1.286001586402579,-0.3387509495187486,0.7977380739586283,-1.2321254574276024,0.21790222311714924,
ANKRD20A12P,29.35250870168413,0.002579755327105214,0.3440517509972461,0.006583212842262773,0.9947473940528847,0.9956231070326207
ANKRD20A19P,36.49291792832591,-2.102101401629943,0.36392839875817995,-6.100258801285911,1.05896866205455e-09,3.942831390391174e-09
ANKRD20A2,9.559844186639175,0.36544541391333263,0.49923809322173446,0.9611994038421139,0.336451916093395,0.4238910307156525
ANKRD20A3,16.63056144622848,0.10178566150881198,0.3985352072480127,0.3018692290507891,0.7627517537814549,0.8193637296160751
ANKRD20A4,8.300463428199073,0.043245288228952974,0.5319209431228575,0.11432216335644577,0.9089824138608801,0.9318738297967041
ANKRD20A5P,68.39021639148035,-3.9844096200610832,0.3879357967665806,-10.39190130402076,2.6991800160705917e-25,2.0967715137040314e-24
ANKRD20A8P,1.8959855390602312,0.07517705455739436,0.6458744227598281,0.2332458777308453,0.815570482831162,
ANKRD20A9P,186.1827674206663,-0.4316317914150648,0.13653485779630362,-3.2211886244339305,0.001276600980345512,0.002714717141504277
ANKRD23,104.58536748695305,-0.32940690389279675,0.17815346895117545,-1.9083162397973512,0.056350355290486424,0.08881360581826642
ANKRD24,7.187213193494713,-0.43676051958900974,0.6085751895451968,-1.0844170906995227,0.2781799093554691,0.361393210676706
ANKRD26,1014.3688948232123,-0.3599901052361598,0.07371468130784499,-4.922134098014787,8.56055203613766e-07,2.5738756316940997e-06
ANKRD27,1113.5777727674058,0.5925861037227148,0.06695225468599629,8.892839888727817,5.956661344644178e-19,3.6298690131202675e-18
ANKRD28,3704.0591053708713,-0.04126860669638626,0.05123366717357514,-0.8268317257590146,0.4083324452817788,0.4976590759226702
ANKRD29,44.1728052592471,0.6647671062221885,0.2865931795030004,2.5173678818459377,0.011823530361353486,0.02145984225648718
ANKRD31,13.141790175268689,-0.19040059301932422,0.4306717909991455,-0.5444996229016654,0.5860977078325216,0.6661608979984466
ANKRD32,546.95562082669,-0.43140441306460137,0.09144008393751407,-4.758080643965957,1.954424211825512e-06,5.685045719961015e-06
ANKRD33B,169.49785853004613,1.8637840895273725,0.18010942631436677,10.52891713447037,6.356144227721198e-26,5.045922577188943e-25
ANKRD34A,61.779764248779934,0.7892892627341385,0.2384132746186016,3.4966182245099056,0.00047119565008039895,0.0010567875387247725
ANKRD36,225.27848682600631,0.2951726601424062,0.12464886999278342,2.4042321342083013,0.016206478502331114,0.028649324558152413
ANKRD36B,181.06720377676479,0.35198590887812986,0.1544453540432237,2.3367152033663605,0.01945399748331467,0.03387075154036749
ANKRD36BP1,66.72858301664009,0.2546830869497332,0.22961334456088336,1.1683207986399582,0.24267738888556223,0.3213557403403905
ANKRD37,83.13997489769669,-0.6966754813125265,0.2163787323429407,-3.373696561601469,0.0007416607404434327,0.0016242451851455858
ANKRD39,301.3325305859028,0.13466973929858128,0.1082213509673803,1.2579121201270105,0.20842353992121398,0.2816031188663454
ANKRD40,833.4408528191512,0.2524810505868449,0.06710570338451279,3.781794584814475,0.00015570182299380037,0.0003729642558329041
ANKRD42,157.49778258293543,-0.15591935680076038,0.1474589526504935,-1.0781170576743897,0.2809815202176499,0.36449738038340124
ANKRD44,45.93170144577542,0.4942161697367547,0.26415429261918666,2.007690958201459,0.044676142054449856,0.07223792696878081
ANKRD45,2.01307129349447,0.252492162389018,0.6966131242812337,0.7748983190443867,0.438399745508825,0.5272788838797013
ANKRD46,475.2014099843052,0.02092135195420691,0.11512676233487061,0.18095442168307693,0.8564033515524063,0.8916386804460787
ANKRD49,270.3600434239436,-0.20294010371382665,0.11374379043341513,-1.8073428096896471,0.07070884506088472,0.10886754564075277
ANKRD5,353.5396232461684,1.8055838036886618,0.1128016047853058,16.114068330797764,2.0320344968273234e-58,3.6300665640853543e-57
ANKRD50,612.6489414700267,-0.6109501126081507,0.08288669297365453,-7.423592062187401,1.1398587341532407e-13,5.385316554323874e-13
ANKRD52,2099.5937469352402,-0.4471022967428081,0.05424989322323005,-8.272924977506216,1.307119537097499e-16,7.103250826896857e-16
ANKRD53,5.466903395969709,-1.408229918744048,0.9532397404495261,-2.3278634239651628,0.019919356971651085,0.03462448453836085
ANKRD54,650.1055262452605,0.09857415476513777,0.07887766525263028,1.2574953226700705,0.20857433166658934,0.2817753893343322
ANKRD55,16.91650015454979,1.4389347748329286,0.49759812274899357,3.3919854094199193,0.0006938813507675389,0.0015252740588547046
ANKRD6,231.91658163639283,-0.49694772456953973,0.136109250911195,-3.7196421438907508,0.0001995052446235273,0.00046961327694065126
ANKRD61,13.935047724753213,-0.7525979444767883,0.5212205720735755,-1.8627690484575155,0.06249476646030058,0.09752247036751023
ANKRD63,4.366206082497854,-0.0642752293481342,0.6085674781834229,-0.1834919278409006,0.8544120519017289,0.8899729487677389
ANKRD65,12.039288167147337,0.03554893208693338,0.5087563125725825,0.09552933251938436,0.9238943928115855,0.9429813903699859
ANKRD9,135.6158275855265,0.15886401603932732,0.18732474036074773,0.8755667381681252,0.38126561426525385,0.4705074261327373
ANKS1A,623.6222809520859,0.496132509087214,0.0762868585212052,6.541812911996081,6.07775067839889e-11,2.464074313501659e-10
ANKS1B,129.26432005148476,0.12537477803055294,0.16932603910885097,0.7617493134760613,0.4462096371257843,0.5351355330116869
ANKS3,561.7406478407294,0.21122679599564864,0.10633058446512943,2.0058341973198432,0.044873940754583154,0.07254301391333537
ANKS6,1105.2842478008392,-0.27019418318518795,0.06378128081461504,-4.259948619598629,2.0447390215986205e-05,5.401844150503774e-05
ANKZF1,1048.6461874225272,0.040001522271053955,0.06899154145724178,0.554305282328582,0.5793699358289227,0.6600695203341896
ANLN,10412.537834293085,-0.2610073122824777,0.03380159053737293,-7.726497655727176,1.105458342384734e-14,5.500337741712351e-14
ANO1,10223.120743588948,1.2759422575613735,0.038506323820434105,33.15999302071893,4.064927861605346e-241,3.945210778851969e-239
ANO10,2002.2956029195568,-0.04942121252251331,0.0635694868036226,-0.787341256503235,0.4310821246159232,0.5197738184616051
ANO2,80.51030891328645,-2.2151618028214255,0.22894000329426173,-9.876398789036712,5.269259330653733e-23,3.7442321770542623e-22
ANO4,106.8071002278566,-3.2176622145284846,0.41611902012083773,-7.895030178944585,2.9024499831652405e-15,1.4854757679112907e-14
ANO6,9187.079542493742,-0.5567061622916173,0.04742986629177883,-11.766687857131508,5.795553637419069e-32,5.550410785005976e-31
ANO7,41.29597834630859,-0.4209565874308498,0.28432361943857176,-1.6074041423897771,0.10796574198307708,0.15863479323775853
ANO8,120.05460968229025,0.20032901382679988,0.17990049047075085,1.1483930021251478,0.25080636124960876,0.3306896000670993
ANO9,378.4541183896829,1.862265144203681,0.12966156288081723,14.495507379030506,1.2934309154813148e-47,1.841461527881582e-46
ANP32A,3894.911902142541,0.053787156174826184,0.044972189464737834,1.1971942095329082,0.231230866300833,0.3078887149832992
ANP32A-IT1,4.089742233062633,0.30596009827223253,0.6292312708775493,0.80696739295613,0.4196852694091895,0.5086910168432889
ANP32AP1,1.092714276516573,-0.23276134764567297,0.7419158690153902,-0.8757398591837804,0.3811714712410744,
ANP32B,5812.094642985088,-0.2835346478734898,0.04667116561983303,-6.0650921044369746,1.318780549875481e-09,4.878231469293059e-09
ANP32E,5528.37374319811,0.273360172150155,0.05162830778720611,5.311841380297988,1.0852304484830964e-07,3.5044863153794774e-07
ANPEP,15.433705075156603,0.4858784327790079,0.452520747993799,1.3270966289747796,0.1844767203144978,0.25356787195560115
ANTXR1,734.2417549745323,0.3671311810819479,0.08608239643731945,4.291150844774355,1.777495148271592e-05,4.7193311551357684e-05
ANTXR2,78.55423586583593,2.0028232530669174,0.26605338897229414,7.774674190218193,7.5641837930971e-15,3.8076885969236734e-14
ANXA1,705.0290934618741,0.0978770339293611,0.07709402924115209,1.2809542361681738,0.20020974087484222,0.27192921285987404
ANXA11,6192.940287250937,0.16997171150868534,0.045444933267858936,3.734791679094974,0.00018787063660034463,0.0004442993291477292
ANXA2,217987.60040275927,-0.4136572261387402,0.034768452533416934,-13.557887424678288,7.115604799034335e-42,8.939154032062313e-41
ANXA2P1,1.6463015754918109,-0.22188519451525981,0.7123737910048364,-0.7603493928068454,0.44704576486806846,
ANXA2P2,925.7371645626665,-0.4735072433816915,0.08611792283062704,-5.5387855079865895,3.0457639519845184e-08,1.0242853332714469e-07
ANXA2R,18.296709874863804,-1.4574924924366188,0.4911065709870014,-3.44640389632081,0.0005681005871257829,0.0012630894042856664
ANXA3,3218.8918812952234,0.2987030212321208,0.04726402618976981,6.333940935632773,2.389770281653237e-10,9.309342528897349e-10
ANXA4,1027.3696344624145,0.09224558682419245,0.06957529952753715,1.3230381162645393,0.18582270247046762,0.2551872084540912
ANXA5,3929.5556316926577,0.5633721917085762,0.04454211068857948,12.668465620835908,8.842714480292512e-37,9.627187851081798e-36
ANXA6,12410.607694890932,-0.1378386444292617,0.03835203566235431,-3.6092713144256905,0.00030705833000135255,0.0007068914432501488
ANXA7,3947.2880125438555,0.14512168546818766,0.04253972532828166,3.4067241556354415,0.0006574753790416806,0.0014499276171249628
ANXA8,449.6082324011948,3.4109210634108944,0.11691904584005915,29.259958417251035,3.35428365228072e-188,2.3728947952600985e-186
ANXA8L1,148.5093281496293,3.533985552799079,0.195370608446705,18.206665030486864,4.569472157257515e-74,1.0791140701345382e-72
ANXA8L2,112.72646984563058,2.8228736550998614,0.2072488647434583,13.772689048765677,3.721006318931407e-43,4.7957293585774257e-42
ANXA9,48.53630759982239,-0.9075987950268991,0.2867862083703075,-3.4156209019846706,0.0006363677271350264,0.0014056432296431051
AOAH,1.9885131829772311,0.012031366849270142,0.7891259238816279,0.044730376066229455,0.9643222213232174,0.9730643335109453
AOC2,18.374698486172125,0.072113696816448,0.39670964220933014,0.21372710936100475,0.8307598695658617,0.8716680846328161
AOC3,3.7527457050668116,0.2473069662259177,0.6142230975336017,0.6637278321274146,0.5068645225812337,0.5940915026454711
AOX1,53.49970089075419,3.534964151499891,0.31954621280123247,11.23052235295057,2.88766314414543e-29,2.54636786014151e-28
AP1AR,1030.9317159832474,0.1678109798609003,0.062002049666701524,2.7191678367933925,0.006544639059096384,0.012423496708841639
AP1B1,6429.864119084785,0.32955044396042654,0.03470034353087196,9.500544872911595,2.0879490026584207e-21,1.3917036966211926e-20
AP1G1,3133.893447050777,0.007976247715401107,0.04900234938133751,0.16888219136310717,0.8658893072189672,0.8989277395645904
AP1G2,711.4334287833801,0.447600683412882,0.07412485965489553,6.072203299190039,1.2616706328974592e-09,4.674583674075619e-09
AP1M1,2580.2409364503296,-0.27767498129803064,0.05075788892939915,-5.469498551537561,4.5131061136239954e-08,1.5025122361546356e-07
AP1M2,64.28721588960606,4.04380125741576,0.334758868636942,12.236423411999077,1.9859256712477904e-34,2.0262806993109665e-33
AP1S1,2920.7923886663502,-0.05123416107748117,0.045999982184047994,-1.13097065798073,0.2580674415462485,0.33888078735744914
AP1S2,947.9900613403053,-0.023077487122651858,0.07275197136784392,-0.3358873028317798,0.7369558522462525,0.7981306593320815
AP1S3,210.92384664533813,0.7523546123086177,0.12947364603196868,5.9085320091289,3.4516975100107242e-09,1.2444092699171165e-08
AP2A1,5644.302807968714,0.45684427438493797,0.06152287400448376,7.426954361264978,1.1112668127123885e-13,5.251791525517545e-13
AP2A2,2785.25896355519,0.480354736143164,0.04340317979143428,11.070227233527456,1.7495640841115002e-28,1.509366478417493e-27
AP2B1,11593.339306395785,-0.6766326656499633,0.03901672294585436,-17.376995777960566,1.2324287034210568e-67,2.5947840836445714e-66
AP2M1,11109.764942039634,-0.19051417019329714,0.03509748101352018,-5.438195283717273,5.382296386679741e-08,1.7814516861464222e-07
AP2S1,4122.311077387497,0.4471145102084404,0.05305666511229699,8.415635420456148,3.907708787581022e-17,2.1908236203192556e-16
AP3B1,2083.7258013003916,0.10675436942667714,0.04811051443798728,2.223433048750364,0.026186613272732015,0.04438895883515181
AP3B2,101.92316203269337,-4.704995587295855,0.43797683731336595,-10.809249844983574,3.112044584238011e-27,2.579917377464397e-26
AP3D1,4597.66101238914,-0.02196470992917813,0.04794469583848459,-0.45936647065624586,0.6459710217980646,0.7203755870496599
AP3M1,3263.5261676052796,-0.21232314852020315,0.03953979510969953,-5.3556348239688045,8.525654532667075e-08,2.775676890907381e-07
AP3M2,1105.365450044283,0.15601137355772507,0.06412078936112503,2.4418237206593663,0.014613280193991229,0.026058657948438087
AP3S1,2029.1256915865374,0.7656081339781459,0.05131429465515931,14.9577833415057,1.385650313114578e-50,2.0985153219642947e-49
AP3S2,2969.295175531335,-0.6114670557288957,0.05050814699723256,-12.14504072152072,6.095223919035208e-34,6.144248202614529e-33
AP4B1,1579.0691959390863,-0.9475820873448192,0.06615100995442137,-14.390142171694029,5.967311999401798e-47,8.405460627829949e-46
AP4B1-AS1,136.98510389304687,-0.893885961075322,0.17693839372333237,-5.204937992478192,1.9406139447465387e-07,6.137244617232398e-07
AP4E1,1073.9267199155527,-0.2859854193957447,0.08273920651115434,-3.4900363185930323,0.00048295490745733975,0.0010822459893000812
AP4M1,488.99704183191636,-0.24595910846205202,0.08421405677681006,-2.9438323379988725,0.003241755642737633,0.006460376181977577
AP4S1,583.2401008694546,-0.2473292194210931,0.10736827207446596,-2.3366777695126766,0.019455945299590376,0.03387075154036749
AP5B1,602.920511995411,-0.17162445369529478,0.0813979739808477,-2.122360323565056,0.033807491352979495,0.05607689035695859
AP5M1,1114.823483009662,-0.3133648653738969,0.060594443546412115,-5.188774241299938,2.1168284091431958e-07,6.674635061080081e-07
AP5S1,778.7055213279675,0.5718653846981225,0.07534983384912251,7.63150395018757,2.3203073034919724e-14,1.1360298784891334e-13
AP5Z1,1015.8815629986792,-0.7472349194777338,0.089339567896039,-8.424115201669437,3.63486507438775e-17,2.0429430575222394e-16
APAF1,2586.538046311214,0.22439777872948186,0.05675014237202178,3.9641739129074614,7.365054607288838e-05,0.0001827144236038286
APBA1,89.28335993125776,-3.0476233856866037,0.2834430535435867,-10.919034375034768,9.348439141727597e-28,7.898041710131537e-27
APBA2,39.18202498897918,-1.8502738188478647,0.3553013191864429,-5.549728832965178,2.8611302872572533e-08,9.652524540541268e-08
APBA3,219.19060957635511,0.5864314727089022,0.1387323027614321,4.308861035371309,1.640974299197475e-05,4.3743741283413516e-05
APBB1,1319.338821750011,-1.4484588931615643,0.17657009235748355,-8.387172958850526,4.9797209679400365e-17,2.760787831651047e-16
APBB2,6332.025806289687,0.3532879729116879,0.05424571982118612,6.4792219799796875,9.219678009202275e-11,3.692743202628903e-10
APBB3,626.7192279043318,-0.6966631056177577,0.10093445916923889,-6.997435346761261,2.60690292637725e-12,1.1392605934109314e-11
APC,4349.643018420316,1.5986485525784158,0.047972355906822854,33.403555801805325,1.2173114038752063e-244,1.1960460256470161e-242
APC2,36.48858916890413,0.18054824696073216,0.2904778680806542,0.6775954831696838,0.49802821076980053,0.5856752885720661
APCDD1,7818.155921667921,-2.8649987671254715,0.05596212007263721,-51.23281508848339,0.0,0.0
APCDD1L-AS1,3.667844805103792,1.3727552844146347,1.1293680823516266,2.245574082795674,0.02473130209813273,0.04213604888430133
APEH,3424.738143423563,-0.061700603092323496,0.04705845773741886,-1.3043054156679106,0.19212946954415933,0.2626352427631728
APEX1,10811.37880849775,0.11264976768731494,0.03370321345378934,3.3265859288082424,0.0008791690845005139,0.0019065033130782941
APEX2,4970.994035327196,-1.0363672027795894,0.05126998201040464,-20.260867804313783,2.8489693857338493e-91,8.460269722523447e-90
APH1A,11375.677714907668,0.12252921233176589,0.03975096405281225,3.0966592598821174,0.001957146988047592,0.004033783449534558
APH1B,64.4816097814043,0.06137889930811278,0.240085594973628,0.2689896317003613,0.7879376614231111,0.8389032613292079
API5,26248.658148706378,-0.06390400524849861,0.038971239537888745,-1.6392352014615679,0.10116428528801105,0.14969154308164656
APIP,1000.1590566039176,-0.058755840626429016,0.06244932519647684,-0.9435484852768874,0.3454004275472513,0.43333637623312043
APITD1,655.0164338224919,0.1733859738284078,0.07767328496453439,2.245576602955941,0.024731140521083543,0.04213604888430133
APITD1-CORT,722.3787897610405,0.18915231863430776,0.07673009066951102,2.4799152681005623,0.013141360683352603,0.023621799886722007
APLF,92.35246521274242,0.6955323203479834,0.1884866805678613,3.8223314082215336,0.0001321958577466388,0.0003189573242008867
APLN,192.62617285373506,-1.740157140011921,0.15006183356293973,-11.738015990392116,8.137300056021796e-32,7.774394057124785e-31
APLNR,33.12723298294945,-6.299680399214951,0.987123719798544,-6.24113380054296,4.3441044430866764e-10,1.6585538599330925e-09
APLP1,580.6176982677215,-1.531218662001688,0.09870438935421282,-15.609712215603135,6.2518348008556776e-55,1.0430865254215913e-53
APLP2,78586.09974882995,0.010999051222457121,0.025316627226629654,0.7581177204641241,0.4483805121828043,0.5374945817925911
APMAP,4391.942715083755,0.4817690922469199,0.035648907995976954,13.536153608706027,9.566868976702989e-42,1.1961968067728316e-40
APOA1BP,1374.8992079714012,0.20961573153905194,0.06051729829170237,3.459942061105961,0.0005402916274674059,0.0012037824516235582
APOBEC3A,216.81855070291147,-0.25052873816676696,0.14681191304583568,-1.7438817188697748,0.08117971698507363,0.12322501957385247
APOBEC3A_B,392.611714163007,-0.30881722417344687,0.10610179866086576,-2.943900180042116,0.0032410451407380216,0.006460376181977577
APOBEC3B,3258.5700067239454,-0.24236147891370818,0.043351327131019246,-5.598804921970745,2.158345034970167e-08,7.348530036710192e-08
APOBEC3C,1847.5456877144056,0.16814948065734245,0.04880585430316202,3.452326879926044,0.0005557739890187254,0.00123654662890845
APOBEC3D,119.14428170014884,-0.3091132755584116,0.17443062828347433,-1.827257795724447,0.06766101763562682,0.1047117567045476
APOBEC3F,478.0250912024213,0.7381640860770892,0.10117800903506323,7.370956193215686,1.694085100825456e-13,7.940150927514365e-13
APOBEC3G,1672.1574193618026,1.168573188496661,0.05829908681391245,20.099216378986636,7.496801175535441e-90,2.1854685771244985e-88
APOBEC3H,104.80229238022288,0.9308540630058723,0.2389459368050671,4.109751414911083,3.960852689390946e-05,0.00010113072226024333
APOBR,2.8591459457842205,0.7763557435504195,1.0243813589147666,1.6958361787671556,0.08991690884873876,0.13490502763176312
APOC1,114.34282531042021,-1.0112741724597878,0.18420370720604384,-5.6596314663869105,1.5169840289382098e-08,5.217336816899197e-08
APOC1P1,3.5628061282689476,-0.1760107329589471,0.6486860583558525,-0.5216192041356631,0.6019354895340168,0.6805659317312789
APOD,5.494039274056158,0.13837339295474455,0.5906953429829319,0.3814009935720934,0.7029057238720624,0.7697639840115024
APOE,209.5534374194185,1.5875171267496042,0.1466425455835457,10.97525625326512,5.026313905672285e-28,4.278280130298704e-27
APOL1,734.1681995547701,0.9823438191917365,0.09595256317465628,10.325628981693422,5.396394987107607e-25,4.1575227013451975e-24
APOL2,1136.3336380846408,0.712981114508112,0.06759045322122474,10.60229941267086,2.9074235742756655e-26,2.326669735130506e-25
